movieId,title,genres,imdbId,poster
5580,Aspen Extreme (1993),Action,106315,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTU2NTI4MF5BMl5BanBnXkFtZTYwNDAyMzk4._V1_UY268_CR2,0,182,268_AL_.jpg"
5581,Betsy's Wedding (1990),Comedy,99128,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMDg2MjQ2NF5BMl5BanBnXkFtZTcwNzE4NTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5582,Captain Ron (1992),Adventure|Comedy,103924,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwOTExNjU1M15BMl5BanBnXkFtZTYwNTE0Njg4._V1_UY268_CR4,0,182,268_AL_.jpg"
5584,Ernest Goes to Jail (1990),Comedy,99512,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NzE2NzA2OF5BMl5BanBnXkFtZTcwMzI3MTAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5585,Ernest Scared Stupid (1991),Comedy,101821,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NTk3MDM2N15BMl5BanBnXkFtZTcwODMwMzgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5588,"Hills Have Eyes, The (1977)",Horror,77681,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjA5NDU4NzYtOWZiZC00MmQ2LTgxNTctZjZlOWJlMGI3MDVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5589,Indian Summer (1993),Comedy|Drama,107212,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMDMxNTE2NV5BMl5BanBnXkFtZTYwNzk4OTE5._V1_UY268_CR3,0,182,268_AL_.jpg"
5590,"Mack, The (1973)",Crime,70350,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFmMDNiM2YtMDcyZC00ODYwLWIxNWYtMTBiYzBiZmZmYWJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5591,Monkey Trouble (1994),Children|Comedy,110557,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNjcyMjYwM15BMl5BanBnXkFtZTcwNDk2MzAzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,100666,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NjU5NDY3OF5BMl5BanBnXkFtZTcwMzUxMzQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5597,Suburban Commando (1991),Comedy|Sci-Fi,103003,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2MwNTdiODUtNDJlMi00NWRkLThmZWYtNjg5NTQ3NzBlY2EzXkEyXkFqcGdeQXVyMjgyMDk1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
5601,"Yearling, The (1946)",Children|Drama,39111,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0OTQ4NjIyMl5BMl5BanBnXkFtZTYwNzY4MTM5._V1_UY268_CR0,0,182,268_AL_.jpg"
5602,"Ladykillers, The (1955)",Comedy|Crime,48281,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTVlM2JmOGQtNWEwYy00NDQzLWIyZmEtOGZhMzgxZGRjZDA0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,44829,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTUwMTg2OV5BMl5BanBnXkFtZTcwNjYwMDYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,44876,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNTIzNzY4OV5BMl5BanBnXkFtZTgwODExMTI0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,292542,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzJlMzczY2UtZTJlMS00ODFhLTkwYTMtNjljZDQ5ZjdhZjQxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,250258,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3YWRkMzctZTFmNC00NWUzLWJlOTYtYWM0YzBiMTBiNjRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,308208,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDk0OTcyMF5BMl5BanBnXkFtZTYwNzcxMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
5610,"Banger Sisters, The (2002)",Comedy|Drama,280460,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5611,"Four Feathers, The (2002)",Adventure|War,240510,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzOTMxNzg0MV5BMl5BanBnXkFtZTYwMjQwMDQ3._V1_UY268_CR3,0,182,268_AL_.jpg"
5612,Trapped (2002),Action|Thriller,280380,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWVlOTBkMjQtYzRkNS00OWFhLThkOTYtOGM5MzRlM2FlYTNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,283832,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI1MjE1NzY3NF5BMl5BanBnXkFtZTcwMzA4OTUxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,274497,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIwNDY1N2YtYTRhOS00ZDU5LTk3NzgtYzQzY2U5N2E0YmQzXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR8,0,182,268_AL_.jpg"
5615,Invincible (2001),Drama,245171,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDcxMzQ4MV5BMl5BanBnXkFtZTcwMzI2NzAwMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5617,Secretary (2002),Comedy|Drama|Romance,274812,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODIzMTQ4M15BMl5BanBnXkFtZTYwMDgwNDA3._V1_UX182_CR0,0,182,268_AL_.jpg"
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,245429,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NTM1NTg1Ml5BMl5BanBnXkFtZTgwOTgzMTMyMDE@._V1_UY268_CR6,0,182,268_AL_.jpg"
5619,"Trials of Henry Kissinger, The (2002)",Documentary,326306,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzEyOTEwMjc5Nl5BMl5BanBnXkFtZTcwOTc3MTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5620,Sweet Home Alabama (2002),Comedy|Romance,256415,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3._V1_UX182_CR0,0,182,268_AL_.jpg"
5621,"Tuxedo, The (2002)",Action|Comedy,290095,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTI0NjM5M15BMl5BanBnXkFtZTYwMjQ0NTE3._V1_UX182_CR0,0,182,268_AL_.jpg"
5625,Moonlight Mile (2002),Drama|Romance,179098,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MTA1MTgyMV5BMl5BanBnXkFtZTYwNzE5NDg3._V1_UY268_CR0,0,182,268_AL_.jpg"
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,281364,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4ODgzMDY5NV5BMl5BanBnXkFtZTcwNTczNjEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,298388,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0OTk5MTk0M15BMl5BanBnXkFtZTYwNTgxMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
5630,Red Dragon (2002),Crime|Mystery|Thriller,289765,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDgzNjM5MF5BMl5BanBnXkFtZTYwMjUwMzY2._V1_UY268_CR10,0,182,268_AL_.jpg"
5632,Bloody Sunday (2002),Drama,280491,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMjYwNjY4Ml5BMl5BanBnXkFtZTYwNzMzNjY3._V1_UY268_CR1,0,182,268_AL_.jpg"
5633,Heaven (2002),Drama,246677,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTA1ODM0M15BMl5BanBnXkFtZTcwNjYxMTUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5635,"Man from Elysian Fields, The (2001)",Drama,265307,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxODEyMDA0Ml5BMl5BanBnXkFtZTYwMTYzNDg5._V1_UY268_CR2,0,182,268_AL_.jpg"
5636,Welcome to Collinwood (2002),Comedy|Crime,271259,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NTI1MjMwMl5BMl5BanBnXkFtZTYwNTE2NzY3._V1_UX182_CR0,0,182,268_AL_.jpg"
5637,Flirting (1991),Drama,101898,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDY3OGU2YmYtYjdkMC00YzNiLWJiYzQtMmU2NjA0YjBiMjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,58379,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDgzNDNmNzktNzZmZi00NGE2LWFkMDctZTcyYzY1ODZmZTBhL2ltYWdlXkEyXkFqcGdeQXVyNjM2NTM3ODA@._V1_UX182_CR0,0,182,268_AL_.jpg"
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,197521,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA4MTk2NDIzNV5BMl5BanBnXkFtZTgwODA2MDMzMjE@._V1_UY268_CR8,0,182,268_AL_.jpg"
5643,Powaqqatsi (1988),Documentary,95895,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDg3ZGRiNGEtNTFhZi00MWU5LWIxN2UtYzlmOGI3NmY5NGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
5644,"Pride of the Yankees, The (1942)",Drama,35211,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTExMzQyNDIyMl5BMl5BanBnXkFtZTcwNzEwMTU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5646,Valmont (1989),Drama|Romance,98575,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU3Nzk0NTAyNl5BMl5BanBnXkFtZTcwMzIwMzc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5649,Horror of Dracula (Dracula) (1958),Horror,51554,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGI5YTA5OTMtNDc1Yy00YTc2LTg2MDUtNjdiYzBkZmZkMzVlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5650,Strange Brew (1983),Comedy,86373,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTI4OTQzOF5BMl5BanBnXkFtZTcwOTg0MzMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,58230,"https://images-na.ssl-images-amazon.com/images/M/MV5BODUyNjAxNDQ1NV5BMl5BanBnXkFtZTgwNDQyMDkwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,99581,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDM1MTg2MF5BMl5BanBnXkFtZTcwODAyMzcxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5663,Below (2002),Horror,276816,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUxOGY0MTMtOWNkZS00NThlLWIzZDktMWJmMjQ4N2IyNWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5664,Brown Sugar (2002),Romance,297037,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
5665,Knockaround Guys (2002),Action|Comedy|Crime,211465,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0OTA1NzY2Ml5BMl5BanBnXkFtZTYwMDI4NDU3._V1_UX182_CR0,0,182,268_AL_.jpg"
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,292644,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc4OTZlOWMtYjc0NC00MmU5LWJjNGEtOGE2OTE3YzgyN2JlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5667,Tuck Everlasting (2002),Drama|Fantasy,283084,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmU2NjI0ZTktM2E2Ni00YTMxLTg2NDMtMmIyYTQ4NTY0MWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5668,White Oleander (2002),Drama,283139,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NzYwOTM5MF5BMl5BanBnXkFtZTYwNDM4NDg2._V1_UX182_CR0,0,182,268_AL_.jpg"
5669,Bowling for Columbine (2002),Documentary,310793,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA0MjUxNDI1N15BMl5BanBnXkFtZTYwOTEzMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
5670,Comedian (2002),Comedy|Documentary,328962,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMDg0MzA0Nl5BMl5BanBnXkFtZTcwMTgyMDAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,313487,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDZiYjc3MWYtODE5Mi00MDM5LWFkZTAtNjAzZmUxMzc4ZGQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,272338,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmE1OTY4NjgtYjcwNC00NWE4LWJiNGMtZmVhYTdlMWE1YzIxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
5675,Swept Away (2002),Comedy|Romance,291502,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MDcyNDk3Nl5BMl5BanBnXkFtZTYwMjU1MTQ3._V1_UX182_CR0,0,182,268_AL_.jpg"
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,227984,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzU4NjEwNV5BMl5BanBnXkFtZTYwNTk4NzM3._V1_UY268_CR1,0,182,268_AL_.jpg"
5679,"Ring, The (2002)",Horror|Mystery|Thriller,298130,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
5680,Auto Focus (2002),Crime|Drama,298744,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDU2Njg0NV5BMl5BanBnXkFtZTYwNDgyNDg5._V1_UY268_CR1,0,182,268_AL_.jpg"
5682,"Grey Zone, The (2001)",Drama,252480,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NTI5NjI5Nl5BMl5BanBnXkFtZTYwODMxNDg5._V1_UY268_CR1,0,182,268_AL_.jpg"
5684,Naqoyqatsi (2002),Documentary,145937,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyYjUwOGMtYjZlZC00NGZiLTlhMWItOTVmZjc2MGZjZjg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
5685,Real Women Have Curves (2002),Comedy|Drama,296166,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTNlNzAxMjktZmViZi00ZmU4LWJjNTYtMzhlZmQzY2FhYzgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5688,Tully (2000),Drama,212604,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMyMDE5ODI5M15BMl5BanBnXkFtZTcwMzQ0MjAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5689,Billy Bathgate (1991),Crime|Drama,101453,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjUxNjcwMF5BMl5BanBnXkFtZTcwNTU3OTMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,95327,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjEwNDVhZjMtYzA1MS00ZWUxLThjOGUtZTliNGZiNGYyMjA3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR4,0,182,268_AL_.jpg"
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,76666,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWU0NjZhMWEtMWU2Zi00NTgwLWI1OTQtNDJlNDAyNzdlZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5694,Staying Alive (1983),Comedy|Drama|Musical,86361,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmU5NzZkZWItZWJjZC00Yzc2LWFmMzgtNTg2MDU5YWY5NjNlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
5696,Urban Cowboy (1980),Drama,81696,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5OTk1NjkwMV5BMl5BanBnXkFtZTgwMzg0MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5699,Tom Horn (1980),Western,80031,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NzkwNDUwOV5BMl5BanBnXkFtZTgwMjM2NjQzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,81693,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGE0Zjk2NjQtMDdmOC00ZDZmLTkwZDEtM2ExODA2MzZiMTBlXkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_UY268_CR4,0,182,268_AL_.jpg"
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,81764,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWJmNzQ0MTMtZThjMy00YjFlLTg2NTktNWRlMjcxOTU5YWE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5706,...All the Marbles (1981),Comedy|Drama,81964,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWVmNTc5NGMtMDIzMC00NTczLWFhOWQtNDYzOTAwMjU1ODc0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
5707,Absence of Malice (1981),Drama|Romance,81974,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjlmMTdhNDgtYWMwZi00ZWIxLThlYzEtODE0MjlhNjEzZjlhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
5710,Banana Joe (1981),Comedy,82045,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0Mjk3ODkyNV5BMl5BanBnXkFtZTcwMTcxNDAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5712,Blow Out (1981),Mystery|Thriller,82085,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDFiMGMyY2UtNjM5ZC00MmE2LTg5ODctODA2MGUxZTg2NDQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,85327,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTMzNjg3MV5BMl5BanBnXkFtZTcwMjE2NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5721,"Chosen, The (1981)",Drama,82175,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk5MTY2MzEzMF5BMl5BanBnXkFtZTcwMzUyMTAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5723,Continental Divide (1981),Comedy|Romance,82200,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNDkyODYwOV5BMl5BanBnXkFtZTcwMjQzODgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5733,"Eyewitness (Janitor, The) (1981)",Thriller,82353,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTA1NDY3Ml5BMl5BanBnXkFtZTcwNzIzNjAzMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
5735,Faces of Death (1978),Documentary|Horror,77533,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDMxYmMyMjMtMzIyZi00ZGFmLWE3MTYtNWM3MDM4OGRmYjQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5736,Faces of Death 3 (1985),Documentary|Horror,121261,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDIxMjk5MV5BMl5BanBnXkFtZTcwMjQyODcxMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,82370,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MDkwODA4N15BMl5BanBnXkFtZTcwMzE2NDQ4Ng@@._V1_UY268_CR10,0,182,268_AL_.jpg"
5742,First Monday in October (1981),Comedy|Drama,82382,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzYyMDg1MV5BMl5BanBnXkFtZTcwNjcxODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5745,"Four Seasons, The (1981)",Comedy|Drama,82405,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDJmYWJiMDYtYTk5Yy00ZTEzLWExOGQtMGZmNDhmZGExYmIwL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,82431,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTFmYmM1MmYtNmRkYi00NmQ1LWEyZWQtZWIzNGEzMzdiZjlmXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
5747,Gallipoli (1981),Drama|War,82432,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjM5ZDNlOGUtMjhlOS00NjNiLTg4M2MtNzVhMDY3MDlkYzg4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR0,0,182,268_AL_.jpg"
5749,Ghost Story (1981),Drama|Horror,82449,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjkyODk0MmQtODEzZC00NTU5LTgyMTktZmFlZGM1ZTQ2ZTNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5752,Gregory's Girl (1981),Comedy|Romance,82477,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI3MTU1MTc2OV5BMl5BanBnXkFtZTcwODQ0Mjk3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5755,Happy Birthday to Me (1981),Horror|Mystery,82498,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NDUxMDE4NF5BMl5BanBnXkFtZTgwMzY0ODgwNzE@._V1_UY268_CR6,0,182,268_AL_.jpg"
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller,82677,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTY2OTk5OGYtOGUyNS00MWJlLTg3NWEtM2Y0NmFlZjE4YWE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5767,Teddy Bear (Mis) (1981),Comedy|Crime,82755,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWNjZDc3YjAtYzhkNi00YzQyLWE1N2QtMjBiZjM1MDIwOGMyXkEyXkFqcGdeQXVyNjIxMzk1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5768,Modern Problems (1981),Comedy|Fantasy,82763,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NzA5Njc1M15BMl5BanBnXkFtZTcwNjcwMjgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5771,My Bloody Valentine (1981),Drama|Horror|Thriller,82782,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGFjOWQ5NDQtNzlkNy00OTY0LTllYmItMjU1ZGNiOWRmMzM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg"
5772,My Dinner with André (1981),Drama,82783,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWFlMjNlZWUtMTYzNy00ZjA4LWE2YTItOGE3NWVjZDBhOWI3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
5773,Neighbors (1981),Comedy,82801,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDg0NDMwMF5BMl5BanBnXkFtZTcwNzI1NDMzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,82910,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGMzNzZmNTQtYmMwNi00YTJlLWFhNDUtMjgxMzE5MTcwODI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg"
5780,Polyester (1981),Comedy,82926,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmI4M2FiYmMtNzljZi00ZTRhLTk2NTYtMDU4ZmI4MGYyZjM1L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,82949,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzcxMzU2MF5BMl5BanBnXkFtZTcwNjAzMjA0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
